pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
Mi	Na	VHQE01000425.1	38140001	38160000	0.7305278769059645	1166
Mi	Na	VHQE01000425.1	38160001	38180000	0.7774571462903019	1190
Mi	Na	VHQE01000425.1	38180001	38200000	0.7183262274790262	1051
Mi	Na	VHQE01000425.1	38200001	38220000	0.7882553296146263	1055
Mi	Na	VHQE01000425.1	38220001	38240000	0.748407309610629	1195
Mi	Na	VHQE01000425.1	38240001	38260000	0.739933187693437	1160
Mi	Na	VHQE01000425.1	38260001	38280000	0.8751891766103083	1125
Mi	Na	VHQE01000425.1	38280001	38300000	0.815237291175247	1287
Mi	Na	VHQE01000425.1	38300001	38320000	0.7125786871476938	1219
Mi	Na	VHQE01000425.1	38320001	38340000	0.7208085147934773	1219
Mi	Na	VHQE01000425.1	38340001	38360000	0.6410089961632631	1137
Mi	Na	VHQE01000425.1	38360001	38380000	0.6325000863170251	1203
Mi	Na	VHQE01000425.1	38380001	38400000	0.7009419041099123	1176
Mi	Na	VHQE01000425.1	38400001	38420000	0.5547241685131329	1268
Mi	Na	VHQE01000425.1	38420001	38440000	0.7761068557825433	1166
Mi	Na	VHQE01000425.1	38440001	38460000	0.6807976432040215	1366
Mi	Na	VHQE01000425.1	38460001	38480000	0.5941572431241853	1298
Mi	Na	VHQE01000425.1	38480001	38500000	0.6006865352701811	1202
Mi	Na	VHQE01000425.1	38500001	38520000	0.6581685878898133	1110
Mi	Na	VHQE01000425.1	38520001	38540000	0.6934426229508197	1250
Mi	Na	VHQE01000425.1	38540001	38560000	0.7519176043341073	1302
Mi	Na	VHQE01000425.1	38560001	38580000	0.7142447054471469	1272
Mi	Na	VHQE01000425.1	38580001	38600000	0.6821593509465362	1223
Mi	Na	VHQE01000425.1	38600001	38620000	0.7139764481979303	1215
Mi	Na	VHQE01000425.1	38620001	38640000	0.7416077399794909	1155
Mi	Na	VHQE01000425.1	38640001	38660000	0.5373960751485101	1191
Mi	Na	VHQE01000425.1	38660001	38680000	0.7149766614803289	1135
Mi	Na	VHQE01000425.1	38680001	38700000	0.6245375446498788	1067
Mi	Na	VHQE01000425.1	38700001	38720000	0.807430265962376	1026
Mi	Na	VHQE01000425.1	38720001	38740000	0.6735160233989274	1028
Mi	Na	VHQE01000425.1	38740001	38760000	0.6429651203106581	1259
Mi	Na	VHQE01000425.1	38760001	38780000	0.775615860093472	1163
Mi	Na	VHQE01000425.1	38780001	38800000	0.6710868835961087	1211
Mi	Na	VHQE01000425.1	38800001	38820000	0.8136807877261278	1072
Mi	Na	VHQE01000425.1	38820001	38840000	0.7287763066535782	935
Mi	Na	VHQE01000425.1	38840001	38860000	0.7520107168185757	961
Mi	Na	VHQE01000425.1	38860001	38880000	0.6513975906947153	987
Mi	Na	VHQE01000425.1	38880001	38900000	0.790994274846966	1013
Mi	Na	VHQE01000425.1	38900001	38920000	0.7052918261109387	1076
Mi	Na	VHQE01000425.1	38920001	38940000	0.6400084175084174	1144
Mi	Na	VHQE01000425.1	38940001	38960000	0.8068339571429806	996
Mi	Na	VHQE01000425.1	38960001	38980000	0.8345275203894272	1149
Mi	Na	VHQE01000425.1	38980001	39000000	0.7551297425560686	1007
Mi	Na	VHQE01000425.1	39000001	39020000	0.7190325051986428	998
Mi	Na	VHQE01000425.1	39020001	39040000	0.7553961377229754	976
Mi	Na	VHQE01000425.1	39040001	39060000	0.831564916022394	914
Mi	Na	VHQE01000425.1	39060001	39080000	0.7931414047972789	1161
Mi	Na	VHQE01000425.1	39080001	39100000	0.7726114344173162	1144
Mi	Na	VHQE01000425.1	39100001	39120000	0.7677346605490318	1201
Mi	Na	VHQE01000425.1	39120001	39140000	0.8088796310072907	966
Mi	Na	VHQE01000425.1	39140001	39160000	0.6074793738915876	1224
Mi	Na	VHQE01000425.1	39160001	39180000	0.8343586872098694	1017
Mi	Na	VHQE01000425.1	39180001	39200000	0.7880071026152531	1043
Mi	Na	VHQE01000425.1	39200001	39220000	0.715236160487557	1096
Mi	Na	VHQE01000425.1	39220001	39240000	0.8575586845385932	1010
Mi	Na	VHQE01000425.1	39240001	39260000	0.8633391324444215	1231
Mi	Na	VHQE01000425.1	39260001	39280000	0.7450660204071821	1194
Mi	Na	VHQE01000425.1	39280001	39300000	0.7977505285412262	984
Mi	Na	VHQE01000425.1	39300001	39320000	0.8046987070776221	843
Mi	Na	VHQE01000425.1	39320001	39340000	0.7612255304682853	922
Mi	Na	VHQE01000425.1	39340001	39360000	0.7610173087999029	949
Mi	Na	VHQE01000425.1	39360001	39380000	0.7770961931067611	1179
Mi	Na	VHQE01000425.1	39380001	39400000	0.7699840450170701	1077
Mi	Na	VHQE01000425.1	39400001	39420000	0.7869399676628592	1165
Mi	Na	VHQE01000425.1	39420001	39440000	0.7479362952416845	985
Mi	Na	VHQE01000425.1	39440001	39460000	0.7650405081273612	1071
Mi	Na	VHQE01000425.1	39460001	39480000	0.6793319795897116	1138
Mi	Na	VHQE01000425.1	39480001	39500000	0.6577238352107462	1231
Mi	Na	VHQE01000425.1	39500001	39520000	0.6936343249178705	1197
Mi	Na	VHQE01000425.1	39520001	39540000	0.7620480590234489	1222
Mi	Na	VHQE01000425.1	39540001	39560000	0.7640831959146763	1132
Mi	Na	VHQE01000425.1	39560001	39580000	0.6869396752139696	1143
Mi	Na	VHQE01000425.1	39580001	39600000	0.7951408320493069	1030
Mi	Na	VHQE01000425.1	39600001	39620000	0.6995823147845168	1089
Mi	Na	VHQE01000425.1	39620001	39640000	0.7458173632658028	1020
Mi	Na	VHQE01000425.1	39640001	39660000	0.7128044857064069	980
Mi	Na	VHQE01000425.1	39660001	39680000	0.66106021925214	993
Mi	Na	VHQE01000425.1	39680001	39700000	0.6525294364708099	975
Mi	Na	VHQE01000425.1	39700001	39720000	0.6869298861880005	1040
Mi	Na	VHQE01000425.1	39720001	39740000	0.8257660268018835	1429
Mi	Na	VHQE01000425.1	39740001	39760000	0.8129755450175602	1260
Mi	Na	VHQE01000425.1	39760001	39780000	0.6479025795141498	1003
Mi	Na	VHQE01000425.1	39780001	39800000	0.7892222934687306	899
Mi	Na	VHQE01000425.1	39800001	39820000	0.7232416933715635	1057
Mi	Na	VHQE01000425.1	39820001	39840000	0.8404394740290944	940
Mi	Na	VHQE01000425.1	39840001	39860000	0.832466168415753	1074
Mi	Na	VHQE01000425.1	39860001	39880000	0.7751272386549969	1050
Mi	Na	VHQE01000425.1	39880001	39900000	0.7388892894047533	1028
Mi	Na	VHQE01000425.1	39900001	39920000	0.7454956517271056	874
Mi	Na	VHQE01000425.1	39920001	39940000	0.7691360120274499	837
Mi	Na	VHQE01000425.1	39940001	39960000	0.7894117049895945	902
Mi	Na	VHQE01000425.1	39960001	39980000	0.7176280095743183	1003
Mi	Na	VHQE01000425.1	39980001	40000000	0.7801635111876076	931
Mi	Na	VHQE01000425.1	40000001	40020000	0.7698398307645814	866
Mi	Na	VHQE01000425.1	40020001	40040000	0.7941349687818272	916
Mi	Na	VHQE01000425.1	40040001	40060000	0.7885976143945009	823
Mi	Na	VHQE01000425.1	40060001	40080000	0.8018961451465421	773
Mi	Na	VHQE01000425.1	40080001	40100000	0.7044646305700594	784
Mi	Na	VHQE01000425.1	40100001	40120000	0.6573522263397501	1019
Mi	Na	VHQE01000425.1	40120001	40140000	0.5515626304046648	996
Mi	Na	VHQE01000425.1	40140001	40160000	0.6804900686838686	836
Mi	Na	VHQE01000425.1	40160001	40180000	0.7454338230723004	918
Mi	Na	VHQE01000425.1	40180001	40200000	0.8412538495066201	1045
Mi	Na	VHQE01000425.1	40200001	40220000	0.6478581010674362	931
Mi	Na	VHQE01000425.1	40220001	40240000	0.6937528841716658	992
Mi	Na	VHQE01000425.1	40240001	40260000	0.8054447589736085	1073
Mi	Na	VHQE01000425.1	40260001	40280000	0.8447428885138569	975
Mi	Na	VHQE01000425.1	40280001	40300000	0.722207699773536	941
Mi	Na	VHQE01000425.1	40300001	40320000	0.7504191228165055	916
Mi	Na	VHQE01000425.1	40320001	40340000	0.6939214312658295	911
Mi	Na	VHQE01000425.1	40340001	40360000	0.8470433501683501	875
Mi	Na	VHQE01000425.1	40360001	40380000	0.8036752255378212	1014
Mi	Na	VHQE01000425.1	40380001	40400000	0.7279072929729403	866
Mi	Na	VHQE01000425.1	40400001	40420000	0.657074477585283	1049
Mi	Na	VHQE01000425.1	40420001	40440000	0.8429255207678443	1052
Mi	Na	VHQE01000425.1	40440001	40460000	0.7597115384615385	965
Mi	Na	VHQE01000425.1	40460001	40480000	0.836557906973041	1034
Mi	Na	VHQE01000425.1	40480001	40500000	0.7069934823843729	1233
Mi	Na	VHQE01000425.1	40500001	40520000	0.7583443372270189	972
Mi	Na	VHQE01000425.1	40520001	40540000	0.81676865507374	1105
Mi	Na	VHQE01000425.1	40540001	40560000	0.7443942666404869	1124
Mi	Na	VHQE01000425.1	40560001	40580000	0.7830714937499315	1093
Mi	Na	VHQE01000425.1	40580001	40600000	0.7584520529975075	1049
Mi	Na	VHQE01000425.1	40600001	40620000	0.7867408498052041	925
Mi	Na	VHQE01000425.1	40620001	40640000	0.7650126093355958	1160
Mi	Na	VHQE01000425.1	40640001	40660000	0.812850478682769	1078
Mi	Na	VHQE01000425.1	40660001	40680000	0.707474171482725	1209
Mi	Na	VHQE01000425.1	40680001	40700000	0.6258714833297172	1222
Mi	Na	VHQE01000425.1	40700001	40720000	0.6658529420126417	989
Mi	Na	VHQE01000425.1	40720001	40740000	0.706427047199102	1081
Mi	Na	VHQE01000425.1	40740001	40760000	0.5553459320606701	1166
Mi	Na	VHQE01000425.1	40760001	40780000	0.6793262632563942	1058
Mi	Na	VHQE01000425.1	40780001	40800000	0.7404259624626903	1164
Mi	Na	VHQE01000425.1	40800001	40820000	0.7526362498577769	1163
Mi	Na	VHQE01000425.1	40820001	40840000	0.7614763992122483	1194
Mi	Na	VHQE01000425.1	40840001	40860000	0.6951374612355831	1102
Mi	Na	VHQE01000425.1	40860001	40880000	0.6708046156245127	1315
Mi	Na	VHQE01000425.1	40880001	40900000	0.7549326312529039	1114
Mi	Na	VHQE01000425.1	40900001	40920000	0.70223595474435	1269
Mi	Na	VHQE01000425.1	40920001	40940000	0.726213899095255	1215
Mi	Na	VHQE01000425.1	40940001	40960000	0.6302260545327429	1217
Mi	Na	VHQE01000425.1	40960001	40980000	0.72743068287592	1108
Mi	Na	VHQE01000425.1	40980001	41000000	0.6609533086062667	1411
Mi	Na	VHQE01000425.1	41000001	41020000	0.8100065613584949	1102
Mi	Na	VHQE01000425.1	41020001	41040000	0.6632838946082708	913
Mi	Na	VHQE01000425.1	41040001	41060000	0.7856635563849641	1068
Mi	Na	VHQE01000425.1	41060001	41080000	0.7084247904607744	1162
Mi	Na	VHQE01000425.1	41080001	41100000	0.7534992398654975	1254
Mi	Na	VHQE01000425.1	41100001	41120000	0.785276202478471	966
Mi	Na	VHQE01000425.1	41120001	41140000	0.7761434618082563	1114
Mi	Na	VHQE01000425.1	41140001	41160000	0.6857457506251072	1104
Mi	Na	VHQE01000425.1	41160001	41180000	0.8540617442025893	1040
Mi	Na	VHQE01000425.1	41180001	41200000	0.7303690985679601	1145
Mi	Na	VHQE01000425.1	41200001	41220000	0.8753654355949707	1104
Mi	Na	VHQE01000425.1	41220001	41240000	0.6431083169674503	1084
Mi	Na	VHQE01000425.1	41240001	41260000	0.7316349488617943	1173
Mi	Na	VHQE01000425.1	41260001	41280000	0.7143361674296926	1045
Mi	Na	VHQE01000425.1	41280001	41300000	0.7830649683569654	1164
Mi	Na	VHQE01000425.1	41300001	41320000	0.71511196079724	1016
Mi	Na	VHQE01000425.1	41320001	41340000	0.7313706663008814	1153
Mi	Na	VHQE01000425.1	41340001	41360000	0.8259806909422007	1105
Mi	Na	VHQE01000425.1	41360001	41380000	0.7685631664558106	1124
Mi	Na	VHQE01000425.1	41380001	41400000	0.697407831463247	1203
Mi	Na	VHQE01000425.1	41400001	41420000	0.7196088758034735	985
Mi	Na	VHQE01000425.1	41420001	41440000	0.8590352839225697	1276
Mi	Na	VHQE01000425.1	41440001	41460000	0.7203514397723797	1266
Mi	Na	VHQE01000425.1	41460001	41480000	0.7452339802149688	1374
Mi	Na	VHQE01000425.1	41480001	41500000	0.9078484457773116	1104
Mi	Na	VHQE01000425.1	41500001	41520000	0.6980849980444105	1327
Mi	Na	VHQE01000425.1	41520001	41540000	0.6705441735092387	1256
Mi	Na	VHQE01000425.1	41540001	41560000	0.7573563666205226	1191
Mi	Na	VHQE01000425.1	41560001	41580000	0.5933174788789763	1077
Mi	Na	VHQE01000425.1	41580001	41600000	0.6308282261895107	1176
Mi	Na	VHQE01000425.1	41600001	41620000	0.6689707132031504	1332
Mi	Na	VHQE01000425.1	41620001	41640000	0.7051133288302999	1227
Mi	Na	VHQE01000425.1	41640001	41660000	0.8619122257053291	1127
Mi	Na	VHQE01000425.1	41660001	41680000	0.8285671936758892	1091
Mi	Na	VHQE01000425.1	41680001	41700000	0.6852415230774241	1156
Mi	Na	VHQE01000425.1	41700001	41720000	0.728581243195823	1051
Mi	Na	VHQE01000425.1	41720001	41740000	0.7436118806777914	1089
Mi	Na	VHQE01000425.1	41740001	41760000	0.696323746061966	1160
Mi	Na	VHQE01000425.1	41760001	41780000	0.7748109221885907	1181
Mi	Na	VHQE01000425.1	41780001	41800000	0.798599658653945	1023
Mi	Na	VHQE01000425.1	41800001	41820000	0.6441036416165168	1153
Mi	Na	VHQE01000425.1	41820001	41840000	0.7227127039627039	1122
Mi	Na	VHQE01000425.1	41840001	41860000	0.7774340955971616	1126
Mi	Na	VHQE01000425.1	41860001	41880000	0.8013592118459089	1090
Mi	Na	VHQE01000425.1	41880001	41900000	0.7795430704467121	931
Mi	Na	VHQE01000425.1	41900001	41920000	0.7587275198544196	1031
Mi	Na	VHQE01000425.1	41920001	41940000	0.8425027442371023	1145
Mi	Na	VHQE01000425.1	41940001	41960000	0.7933755165289256	958
Mi	Na	VHQE01000425.1	41960001	41980000	0.7631596371581805	779
Mi	Na	VHQE01000425.1	41980001	42000000	0.6994958670536142	1113
Mi	Na	VHQE01000425.1	42000001	42020000	0.6950704787992924	1100
Mi	Na	VHQE01000425.1	42020001	42040000	0.7666177565124932	1021
Mi	Na	VHQE01000425.1	42040001	42060000	0.637586338046025	1078
Mi	Na	VHQE01000425.1	42060001	42080000	0.7531229298639558	1215
Mi	Na	VHQE01000425.1	42080001	42100000	0.5929865046287559	1234
Mi	Na	VHQE01000425.1	42100001	42120000	0.6620946190667305	1132
Mi	Na	VHQE01000425.1	42120001	42140000	0.7861559016783497	1022
Mi	Na	VHQE01000425.1	42140001	42160000	0.8782000608087563	898
Mi	Na	VHQE01000425.1	42160001	42180000	0.8068633353401565	1029
Mi	Na	VHQE01000425.1	42180001	42200000	0.8198629377453481	1028
Mi	Na	VHQE01000425.1	42200001	42220000	0.710324990750355	905
Mi	Na	VHQE01000425.1	42220001	42240000	0.7226933210201809	962
Mi	Na	VHQE01000425.1	42240001	42260000	0.7476503714921205	918
Mi	Na	VHQE01000425.1	42260001	42280000	0.6896015595283378	966
Mi	Na	VHQE01000425.1	42280001	42300000	0.8148869444014248	869
Mi	Na	VHQE01000425.1	42300001	42320000	0.7316892789250281	926
Mi	Na	VHQE01000425.1	42320001	42340000	0.7562372247430453	896
Mi	Na	VHQE01000425.1	42340001	42360000	0.7033810325476991	907
Mi	Na	VHQE01000425.1	42360001	42380000	0.7235047038883841	970
Mi	Na	VHQE01000425.1	42380001	42400000	0.7390049256011122	872
Mi	Na	VHQE01000425.1	42400001	42420000	0.7437206712797263	993
Mi	Na	VHQE01000425.1	42420001	42440000	0.7389395609902775	1111
Mi	Na	VHQE01000425.1	42440001	42460000	0.7075681781507182	958
Mi	Na	VHQE01000425.1	42460001	42480000	0.792652847021779	942
Mi	Na	VHQE01000425.1	42480001	42500000	0.7706214424585978	871
Mi	Na	VHQE01000425.1	42500001	42520000	0.7138037278593647	1000
Mi	Na	VHQE01000425.1	42520001	42540000	0.8275747726451951	1031
Mi	Na	VHQE01000425.1	42540001	42560000	0.7584544302073404	1124
Mi	Na	VHQE01000425.1	42560001	42580000	0.8091764786418402	1230
Mi	Na	VHQE01000425.1	42580001	42600000	0.7444663233981141	985
Mi	Na	VHQE01000425.1	42600001	42620000	0.7873517786561264	953
Mi	Na	VHQE01000425.1	42620001	42640000	0.7007173148294277	1076
Mi	Na	VHQE01000425.1	42640001	42660000	0.7798738208255723	1098
Mi	Na	VHQE01000425.1	42660001	42680000	0.6898823889974333	1207
Mi	Na	VHQE01000425.1	42680001	42700000	0.7740455573579476	1221
Mi	Na	VHQE01000425.1	42700001	42720000	0.7776323355420617	1232
Mi	Na	VHQE01000425.1	42720001	42740000	0.8562000661844655	1248
Mi	Na	VHQE01000425.1	42740001	42760000	0.8108976916500427	1139
Mi	Na	VHQE01000425.1	42760001	42780000	0.7133928477101052	1134
Mi	Na	VHQE01000425.1	42780001	42800000	0.6562296167957603	1101
Mi	Na	VHQE01000425.1	42800001	42820000	0.5870172401435668	1208
Mi	Na	VHQE01000425.1	42820001	42840000	0.7910299672626543	1078
Mi	Na	VHQE01000425.1	42840001	42860000	0.7764228444554088	1062
Mi	Na	VHQE01000425.1	42860001	42880000	0.7095052719091042	1075
Mi	Na	VHQE01000425.1	42880001	42900000	0.6144469473266494	1149
Mi	Na	VHQE01000425.1	42900001	42920000	0.722863408587683	1066
Mi	Na	VHQE01000425.1	42920001	42940000	0.7415472043407765	995
Mi	Na	VHQE01000425.1	42940001	42960000	0.7908112312749354	1024
Mi	Na	VHQE01000425.1	42960001	42980000	0.7000829094494365	1016
Mi	Na	VHQE01000425.1	42980001	43000000	0.5850091152939536	968
Mi	Na	VHQE01000425.1	43000001	43020000	0.6967106053928444	988
Mi	Na	VHQE01000425.1	43020001	43040000	0.7032579659056483	1053
Mi	Na	VHQE01000425.1	43040001	43060000	0.8047187917642211	1035
Mi	Na	VHQE01000425.1	43060001	43080000	0.7511810820235313	967
Mi	Na	VHQE01000425.1	43080001	43100000	0.7696901523673177	946
Mi	Na	VHQE01000425.1	43100001	43120000	0.8076206320367167	1173
Mi	Na	VHQE01000425.1	43120001	43140000	0.7464460461673729	936
Mi	Na	VHQE01000425.1	43140001	43160000	0.731678275882598	1003
Mi	Na	VHQE01000425.1	43160001	43180000	0.6526740676928411	1057
Mi	Na	VHQE01000425.1	43180001	43200000	0.8067719289352967	1247
Mi	Na	VHQE01000425.1	43200001	43220000	0.632116934675382	1356
Mi	Na	VHQE01000425.1	43220001	43240000	0.7466689769996309	1012
Mi	Na	VHQE01000425.1	43240001	43260000	0.7622895622895622	1046
Mi	Na	VHQE01000425.1	43260001	43280000	0.7157549746390948	1006
Mi	Na	VHQE01000425.1	43280001	43300000	0.7961778429684427	1021
Mi	Na	VHQE01000425.1	43300001	43320000	0.6424808307161249	1169
Mi	Na	VHQE01000425.1	43320001	43340000	0.7045013016502861	1073
Mi	Na	VHQE01000425.1	43340001	43360000	0.6255310883709366	1045
Mi	Na	VHQE01000425.1	43360001	43380000	0.7738446185809872	1133
Mi	Na	VHQE01000425.1	43380001	43400000	0.6113875962726465	1178
Mi	Na	VHQE01000425.1	43400001	43420000	0.7948935572014725	1122
Mi	Na	VHQE01000425.1	43420001	43440000	0.7522652323428267	1149
Mi	Na	VHQE01000425.1	43440001	43460000	0.7662077899090023	1190
Mi	Na	VHQE01000425.1	43460001	43480000	0.5420981049959199	1187
Mi	Na	VHQE01000425.1	43480001	43500000	0.7964587779622165	991
Mi	Na	VHQE01000425.1	43500001	43520000	0.7459813048308624	1052
Mi	Na	VHQE01000425.1	43520001	43540000	0.7291636581611106	963
Mi	Na	VHQE01000425.1	43540001	43560000	0.7200590352398953	1125
Mi	Na	VHQE01000425.1	43560001	43580000	0.778494956008292	993
Mi	Na	VHQE01000425.1	43580001	43600000	0.7471867272483647	1004
Mi	Na	VHQE01000425.1	43600001	43620000	0.6952159638778397	1074
Mi	Na	VHQE01000425.1	43620001	43640000	0.7091169719022845	1221
Mi	Na	VHQE01000425.1	43640001	43660000	0.7036352716352716	1038
Mi	Na	VHQE01000425.1	43660001	43680000	0.8241030218028815	916
Mi	Na	VHQE01000425.1	43680001	43700000	0.7705235294852105	991
Mi	Na	VHQE01000425.1	43700001	43720000	0.8186086214255228	1015
Mi	Na	VHQE01000425.1	43720001	43740000	0.7838567757111119	1021
Mi	Na	VHQE01000425.1	43740001	43760000	0.8233674897617115	1162
Mi	Na	VHQE01000425.1	43760001	43780000	0.7660160931347371	1075
Mi	Na	VHQE01000425.1	43780001	43800000	0.7082219705549263	1205
Mi	Na	VHQE01000425.1	43800001	43820000	0.728522216383488	1125
Mi	Na	VHQE01000425.1	43820001	43840000	0.6255927381113671	1045
Mi	Na	VHQE01000425.1	43840001	43860000	0.5897612142670241	1238
Mi	Na	VHQE01000425.1	43860001	43880000	0.785285753600587	1061
Mi	Na	VHQE01000425.1	43880001	43900000	0.7755485187818764	1145
Mi	Na	VHQE01000425.1	43900001	43920000	0.7413756454352973	1100
Mi	Na	VHQE01000425.1	43920001	43940000	0.8217094274698916	1172
Mi	Na	VHQE01000425.1	43940001	43960000	0.724405028760729	1278
Mi	Na	VHQE01000425.1	43960001	43980000	0.8383382133927495	1171
Mi	Na	VHQE01000425.1	43980001	44000000	0.6805724295874933	1208
Mi	Na	VHQE01000425.1	44000001	44020000	0.6956265525113845	1313
Mi	Na	VHQE01000425.1	44020001	44040000	0.7006391341319572	1251
Mi	Na	VHQE01000425.1	44040001	44060000	0.6417122946739672	1331
Mi	Na	VHQE01000425.1	44060001	44080000	0.6886655288591272	1146
Mi	Na	VHQE01000425.1	44080001	44100000	0.6703061448829284	1284
Mi	Na	VHQE01000425.1	44100001	44120000	0.7579583835234653	1219
Mi	Na	VHQE01000425.1	44120001	44140000	0.6777731937824096	1262
Mi	Na	VHQE01000425.1	44140001	44160000	0.7559170170239163	1191
Mi	Na	VHQE01000425.1	44160001	44180000	0.7798035180242467	1232
Mi	Na	VHQE01000425.1	44180001	44200000	0.6464268954254501	1295
Mi	Na	VHQE01000425.1	44200001	44220000	0.71339546639286	1142
Mi	Na	VHQE01000425.1	44220001	44240000	0.8107264018147388	1086
Mi	Na	VHQE01000425.1	44240001	44260000	0.8356355747660096	1045
Mi	Na	VHQE01000425.1	44260001	44280000	0.6792896078776156	1121
Mi	Na	VHQE01000425.1	44280001	44300000	0.7801916688938948	1135
Mi	Na	VHQE01000425.1	44300001	44320000	0.7897371053277219	1077
Mi	Na	VHQE01000425.1	44320001	44340000	0.8185617091741128	1098
Mi	Na	VHQE01000425.1	44340001	44360000	0.8296199957108564	1155
Mi	Na	VHQE01000425.1	44360001	44380000	0.8425729011173975	1252
Mi	Na	VHQE01000425.1	44380001	44400000	0.7572254674611795	1289
Mi	Na	VHQE01000425.1	44400001	44420000	0.7236420365905545	1307
Mi	Na	VHQE01000425.1	44420001	44440000	0.7892167489034015	1161
Mi	Na	VHQE01000425.1	44440001	44460000	0.7638774541863835	1019
Mi	Na	VHQE01000425.1	44460001	44480000	0.7598969598969598	939
Mi	Na	VHQE01000425.1	44480001	44500000	0.7929942807148297	1236
Mi	Na	VHQE01000425.1	44500001	44520000	0.6450148324251541	1148
Mi	Na	VHQE01000425.1	44520001	44540000	0.7244618911258723	1130
Mi	Na	VHQE01000425.1	44540001	44560000	0.765482400165222	1060
Mi	Na	VHQE01000425.1	44560001	44580000	0.6859023265562776	1322
Mi	Na	VHQE01000425.1	44580001	44600000	0.6900271027608067	1273
Mi	Na	VHQE01000425.1	44600001	44620000	0.7607218031250481	1324
Mi	Na	VHQE01000425.1	44620001	44640000	0.7484373267436519	1325
Mi	Na	VHQE01000425.1	44640001	44660000	0.8320154937165989	1285
Mi	Na	VHQE01000425.1	44660001	44680000	0.8527285449109758	1230
Mi	Na	VHQE01000425.1	44680001	44700000	0.7926117437006046	1181
Mi	Na	VHQE01000425.1	44700001	44720000	0.6961750158256708	1118
Mi	Na	VHQE01000425.1	44720001	44740000	0.8191305301545083	923
Mi	Na	VHQE01000425.1	44740001	44760000	0.7931408312156736	1013
Mi	Na	VHQE01000425.1	44760001	44780000	0.8543038001753598	1312
Mi	Na	VHQE01000425.1	44780001	44800000	0.8729933264849126	1075
Mi	Na	VHQE01000425.1	44800001	44820000	0.6325833106009275	1086
Mi	Na	VHQE01000425.1	44820001	44840000	0.7434112646121147	961
Mi	Na	VHQE01000425.1	44840001	44860000	0.7251984561120982	1232
Mi	Na	VHQE01000425.1	44860001	44880000	0.7580774531208869	1148
Mi	Na	VHQE01000425.1	44880001	44900000	0.7883851997059546	1083
Mi	Na	VHQE01000425.1	44900001	44920000	0.7750544197841163	898
Mi	Na	VHQE01000425.1	44920001	44940000	0.8394748673680424	1136
Mi	Na	VHQE01000425.1	44940001	44960000	0.7973163127050719	1174
Mi	Na	VHQE01000425.1	44960001	44980000	0.7532502540668716	969
Mi	Na	VHQE01000425.1	44980001	45000000	0.6685283909621021	1059
Mi	Na	VHQE01000425.1	45000001	45020000	0.6767817080215482	984
Mi	Na	VHQE01000425.1	45020001	45040000	0.7937766108740837	1046
Mi	Na	VHQE01000425.1	45040001	45060000	0.6072174806105464	1071
Mi	Na	VHQE01000425.1	45060001	45080000	0.7721061681918535	1033
Mi	Na	VHQE01000425.1	45080001	45100000	0.7820349160900342	1093
Mi	Na	VHQE01000425.1	45100001	45120000	0.8634807949341571	1152
Mi	Na	VHQE01000425.1	45120001	45140000	0.7924379712689978	1090
Mi	Na	VHQE01000425.1	45140001	45160000	0.7256600723577862	1117
Mi	Na	VHQE01000425.1	45160001	45180000	0.7951202397778646	1144
Mi	Na	VHQE01000425.1	45180001	45200000	0.6895978482171208	1254
Mi	Na	VHQE01000425.1	45200001	45220000	0.7177459837083079	1192
Mi	Na	VHQE01000425.1	45220001	45240000	0.8331422731715987	1281
Mi	Na	VHQE01000425.1	45240001	45260000	0.8132131714700522	1262
Mi	Na	VHQE01000425.1	45260001	45280000	0.8296500454205575	1252
Mi	Na	VHQE01000425.1	45280001	45300000	0.7845285569449137	1142
Mi	Na	VHQE01000425.1	45300001	45320000	0.803974320849441	1112
Mi	Na	VHQE01000425.1	45320001	45340000	0.681866261913965	1098
Mi	Na	VHQE01000425.1	45340001	45360000	0.7142434644837603	1121
Mi	Na	VHQE01000425.1	45360001	45380000	0.6176528584171896	1181
Mi	Na	VHQE01000425.1	45380001	45400000	0.6463403522980362	1112
Mi	Na	VHQE01000425.1	45400001	45420000	0.7959073244203128	1156
Mi	Na	VHQE01000425.1	45420001	45440000	0.7602050982965177	1120
Mi	Na	VHQE01000425.1	45440001	45460000	0.8205707279451024	1142
Mi	Na	VHQE01000425.1	45460001	45480000	0.6752580648081374	1039
Mi	Na	VHQE01000425.1	45480001	45500000	0.8368650845113043	974
Mi	Na	VHQE01000425.1	45500001	45520000	0.8115774479014845	1011
Mi	Na	VHQE01000425.1	45520001	45540000	0.8106616912868089	981
Mi	Na	VHQE01000425.1	45540001	45560000	0.8101941187776284	1127
Mi	Na	VHQE01000425.1	45560001	45580000	0.7425974757430686	1065
Mi	Na	VHQE01000425.1	45580001	45600000	0.8193790158769639	1177
Mi	Na	VHQE01000425.1	45600001	45620000	0.732034354569927	1216
Mi	Na	VHQE01000425.1	45620001	45640000	0.7590767011300794	1080
Mi	Na	VHQE01000425.1	45640001	45660000	0.7564662029013035	1067
Mi	Na	VHQE01000425.1	45660001	45680000	0.8685352290550586	1011
Mi	Na	VHQE01000425.1	45680001	45700000	0.7792866184155011	1152
Mi	Na	VHQE01000425.1	45700001	45720000	0.7538573696983013	1196
Mi	Na	VHQE01000425.1	45720001	45740000	0.7461175020542316	1202
